,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14335797691633048,0.08402664374292093,0.2110678087272049,0.10156619474059579
1,3,0.19080135702459047,0.11238804338073188,0.27085496835641715,0.13323395356374876
2,6,0.1999275130016329,0.11782612767683506,0.28299006277910443,0.1394246346653381
3,9,0.20412282095016127,0.12078892712734837,0.29098067518007853,0.14334013663044384
4,12,0.2085175448457548,0.12301943250379589,0.2940336432109885,0.1453065292664238
5,15,0.21049669077656827,0.12411426128055493,0.2954351110664372,0.1463289243512372
6,18,0.21240441357538709,0.12526556540839473,0.2988827643004354,0.14778815614750082
7,21,0.21234223971211724,0.12547471938463506,0.29984202540668375,0.14826369865204425
8,24,0.21407620864067878,0.12615060962293378,0.2999041797862131,0.14860178359609683
9,27,0.21374753620994102,0.12624198363390232,0.30017445993450326,0.14877998421866456
10,30,0.213848595296579,0.12637612061498207,0.30157570704145364,0.14921010919256608
11,33,0.21398910520739584,0.12652802429921317,0.3009629818828409,0.1492315668179244
12,36,0.21451698139177205,0.1267041091512912,0.30246573721133746,0.1496222813590325
13,39,0.2146578183196186,0.12683701027781838,0.3015416186326842,0.14948452743371493
14,42,0.21572684266493342,0.12730112291445558,0.3019583428386555,0.14984426778870757
15,45,0.21575753978918988,0.12751398109567014,0.302525270031174,0.15017765959623053
16,48,0.21619917511564593,0.12761965222171065,0.3024479621478325,0.15012496121650185
17,51,0.21631187774606606,0.1275510688378604,0.3034790574026958,0.1502626673231014
18,54,0.21601467838047234,0.1277634072966588,0.30342154157125795,0.15056898953453982
19,57,0.2164849961131595,0.12764381531829885,0.30336529937781226,0.15033929117307368
20,60,0.2165781052220203,0.1279190413541058,0.3034728503258817,0.15059662733933668
21,63,0.21676298009541042,0.12792337668613588,0.30290848442293355,0.1504411224202887
22,66,0.21636136137325299,0.12775599243256472,0.3040814315297633,0.1506338469000341
23,69,0.2170114564914014,0.1280676693207921,0.30374209224182935,0.1507051543288602
24,72,0.2172283198464595,0.12794524787320402,0.3034796902089371,0.15050358384645332
25,75,0.2159457721134723,0.127662165884713,0.30379937270600255,0.1506024234221295
26,78,0.2165846726444974,0.1279459978741243,0.30370693614381983,0.15071060801008965
27,81,0.21627393128337566,0.12763248785319126,0.3033438409382964,0.15037858224554984
28,84,0.2175727435047843,0.1281616132005723,0.30388347023915324,0.15071209811984196
29,87,0.2170837653029615,0.12791386215980172,0.30406547319759414,0.15058858872045225
30,90,0.21733360912917518,0.1281635451801547,0.30416442887769296,0.15083507637684168
31,93,0.2169531869956214,0.12806725372579397,0.3042685636477988,0.1508758897751858
32,96,0.21730109718543264,0.12806619343220918,0.3048657495861336,0.15090887419769689
33,99,0.2165366135987246,0.12790538631479992,0.30418633932296824,0.1508266110779038
34,Final,0.2165366135987246,0.12790538631479992,0.30418633932296824,0.1508266110779038
