,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.0591841344329638,0.0488958468175487,0.09695921120734842,0.06276558361767659
1,3,0.07370362149034507,0.06298138603067226,0.12030119109391575,0.07995970065902173
2,6,0.08228029699871972,0.07042813193190925,0.13266216366113942,0.08888517852492045
3,9,0.0882731542245602,0.07545552363867342,0.1413037952579718,0.09478918487698147
4,12,0.09186908325821887,0.07867752851779515,0.14730673932974733,0.09891819152906187
5,15,0.09413958579217062,0.08077535737173648,0.15105335955783566,0.10156296826365771
6,18,0.09580620451800224,0.0824077819284107,0.1541696781258298,0.10370407804233113
7,21,0.09753960164212575,0.08371340533715337,0.15545547394264722,0.10475075754062449
8,24,0.09871811906655666,0.08455639508289432,0.15739807600873298,0.10593093965509481
9,27,0.09943472670479343,0.0854217737003431,0.158171215527249,0.1068957927511049
10,30,0.09990652646444423,0.08589098979308382,0.15882262072769918,0.10732995186999766
11,33,0.1005727352946265,0.08639185033066385,0.15973230682903525,0.10789562462526077
12,36,0.10075119352982707,0.08678533483813547,0.1603424059334037,0.10842273785130717
13,39,0.10081361103478403,0.08680139330248866,0.16089143784941512,0.10860239705023444
14,42,0.10118660026393651,0.08702071559607459,0.16149682706754562,0.10894273701936363
15,45,0.10190939528183002,0.08751007618572611,0.16131262399813037,0.1091056480164684
16,48,0.10141697752447737,0.08727980328048815,0.1614010185708657,0.10913528835778444
17,51,0.10174663180289359,0.08755217724802904,0.16167308346541026,0.10938137685056623
18,54,0.1019801472501309,0.08780261892758437,0.16187941349080254,0.10958847507315916
19,57,0.10201108426794762,0.08786186767777175,0.16214718705603504,0.1097508232096807
20,60,0.10223984039667076,0.08787183167686718,0.16216458178618906,0.10968203572689582
21,63,0.10168734077297975,0.08754233078987239,0.16254226030973187,0.10975506575319652
22,66,0.1017974562037035,0.08770923709356272,0.16263304071673274,0.10988130719961167
23,69,0.10163445711022563,0.08778593288641015,0.1621608694282249,0.10979495012588801
24,72,0.10185828819399347,0.08781180781120772,0.16232866791682138,0.10984542942889944
25,75,0.10182049161848064,0.08780628923032466,0.16237463346830128,0.10985283739811089
26,78,0.10222792538724053,0.08813601748465724,0.16275178159022205,0.11021649761520283
27,81,0.10214627634728422,0.08796366909343864,0.1628248025678612,0.11009655524361131
28,84,0.10220746025478397,0.08815713956642605,0.162422298614587,0.11011618746435808
29,87,0.10195653415598184,0.08812606297579754,0.16238432702956146,0.11008083163483072
30,90,0.10236053033314976,0.08824591396403998,0.16230695177189602,0.11009692851261392
31,93,0.10220099541385298,0.08819924016412717,0.162280953669538,0.11006792472187306
32,96,0.10224476706149126,0.08821202698233302,0.16287607778780872,0.11024187422410048
33,99,0.10186269705850946,0.08814653617501263,0.16261204411082925,0.11019832197844882
34,Final,0.10186269705850946,0.08814653617501263,0.16261204411082925,0.11019832197844882
