,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.06002050755274214,0.050333438669576305,0.09885918733562472,0.06463543666050593
1,3,0.07304740699262897,0.06224029616992311,0.11850056990659062,0.07881055794096478
2,6,0.08111266438834831,0.06947763182087849,0.1310931810111573,0.08763237017912996
3,9,0.0861237590166479,0.07390755147648088,0.13941001430911482,0.09324562012501775
4,12,0.08964193203584654,0.07686678833869004,0.14458696678664473,0.0968277455284025
5,15,0.09220921595671655,0.07899701697274401,0.14707071693244222,0.09895234893249837
6,18,0.09362214878309061,0.0803719236383813,0.14959224196736814,0.10080457343208668
7,21,0.09505370285628638,0.08136165015482534,0.15143490044055272,0.10184523062835309
8,24,0.09495505122346236,0.08188742626893282,0.15177627156586887,0.1025389860582643
9,27,0.09629307199459716,0.08257745764978511,0.153189718185647,0.10321200053134164
10,30,0.09671538709721005,0.08303322963250474,0.15327695802221497,0.10358500678976354
11,33,0.09687823252325577,0.08330461566088028,0.1540853578610575,0.1041299291358951
12,36,0.09723259756035811,0.08349765044511656,0.15404945388591576,0.10415816259132923
13,39,0.09764158866854947,0.08373017365713263,0.1545199166001551,0.10444843556561875
14,42,0.09777314244511809,0.08387208467863758,0.15514233259058344,0.1046806766655197
15,45,0.098070447145923,0.08403124131551372,0.1558836420057518,0.1050113929773779
16,48,0.09828617702975867,0.08432969111121431,0.1556774106152241,0.10521610504677144
17,51,0.09846615398313642,0.08438968701455908,0.1555693257328225,0.10506496180741713
18,54,0.09808757029548922,0.08427477595513726,0.15535100823165438,0.10513127818341649
19,57,0.09840276425605568,0.0843526999476155,0.15593329657374222,0.1052217906415263
20,60,0.09842873550736228,0.08450606227348127,0.15597156408526167,0.10543179615480477
21,63,0.09810341829114917,0.08444070138355265,0.1560571695442678,0.10550880137398667
22,66,0.09841404224272644,0.08455928702459078,0.15639325409071994,0.10562288918202316
23,69,0.09806194602374747,0.0843268352802008,0.15599495758850193,0.10550930382170959
24,72,0.09816342839599927,0.08434115883588156,0.15649893338270274,0.10560099324514599
25,75,0.0982332204256918,0.08463273883044248,0.15627945324125264,0.10569233159181078
26,78,0.09878275532752863,0.08462584821757604,0.15619767523869188,0.10549055830349328
27,81,0.09819149155008296,0.08443923521119115,0.1563088245501399,0.10560605620293628
28,84,0.09821031343175154,0.08440488658407122,0.15673962973495775,0.1057832069455751
29,87,0.09828998481855064,0.08448675481945007,0.15698120832520057,0.10588207429439356
30,90,0.09822950373037752,0.0845985283754274,0.1567079778500563,0.10584594927268821
31,93,0.09844828949060157,0.08469877967400506,0.15665796380665686,0.10589099262794745
32,96,0.09826043330059643,0.08445135092781605,0.15678155625193224,0.10579146805694241
33,99,0.09839528674987018,0.08460839088720191,0.15693601934053486,0.10594863475701966
34,Final,0.09839528674987018,0.08460839088720191,0.15693601934053486,0.10594863475701966
