,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05978290749273865,0.0504201973230842,0.09844139185784903,0.0646267316957931
1,3,0.07309237012767683,0.0622195872774335,0.11844590073168373,0.07876655748105846
2,6,0.08037844506054573,0.06910910197059723,0.130620915780495,0.087364646326018
3,9,0.08591471325942462,0.07380394118336762,0.13860844302103062,0.09295843045836362
4,12,0.08977250933776658,0.07689998523297709,0.14410140189689818,0.09666855468004992
5,15,0.09185846998955673,0.07889644300653134,0.14726733397561298,0.09906821159415688
6,18,0.09342390165703,0.08037193918586506,0.14987939758710636,0.10089684730680751
7,21,0.09469400625975224,0.0813202869042685,0.15163687685537075,0.10197637824617335
8,24,0.09548292458941739,0.08208961057452234,0.1532809493224626,0.10303495460385462
9,27,0.0963630703729884,0.0826737580530102,0.15407822193841306,0.1036121280662477
10,30,0.09678453834709087,0.08316950752978523,0.15471999994110872,0.10425477420834457
11,33,0.09714446305133703,0.08376086015098763,0.1550792054588586,0.10483272480362585
12,36,0.09779139807240425,0.08395341699303875,0.15542709592856987,0.10493750880796283
13,39,0.09830431617119621,0.08430458412468718,0.15559853772971674,0.10514647754653147
14,42,0.09794045759839695,0.08417155186089384,0.15597469497304467,0.10520551733232715
15,45,0.09847788019048653,0.08441645888748081,0.1564293969115704,0.10552318593040648
16,48,0.09810263580538928,0.08447906063293477,0.15663995682092158,0.10574448124264595
17,51,0.09843984351915767,0.084640573205337,0.15650783106984498,0.10578815402251227
18,54,0.09849160244540785,0.08474931851357054,0.1566573422778749,0.1059255321457797
19,57,0.09853166076979482,0.08485241690735267,0.1568422722762722,0.10607226023104782
20,60,0.09881545106506931,0.0851323578165195,0.15731413176109782,0.1063956098338129
21,63,0.09841509512592216,0.08499856595907682,0.1567897936228206,0.10617805427349229
22,66,0.09852639049078983,0.08491677602778476,0.1568161712871841,0.1061614771325887
23,69,0.0989122657434508,0.08516594381240399,0.15746686209488578,0.10646345639511959
24,72,0.09887064483354048,0.08524507992808078,0.15735672154946442,0.10650805101260744
25,75,0.0985957023828485,0.08497122814477359,0.15725247430511083,0.10635293630190101
26,78,0.09849999733471834,0.0852356576992848,0.15703223846556214,0.10649216431741257
27,81,0.09918760085177912,0.08564710435209326,0.15716814108213462,0.106725884831498
28,84,0.0990194822843266,0.08562398312005874,0.1574222977344004,0.10685553681222011
29,87,0.09898794607816831,0.08553012342791745,0.15760213223612915,0.1068701920075141
30,90,0.09907534843134899,0.08562585943573123,0.15791376142851626,0.10700073516999845
31,93,0.09872116138375697,0.08545671989765999,0.1575586564151301,0.10681858113247969
32,96,0.09897517237263194,0.08561642201719556,0.15709608384738766,0.10678399294453254
33,99,0.09913954769844036,0.08553323409906329,0.15733397714565586,0.10673877154713592
34,Final,0.09913954769844036,0.08553323409906329,0.15733397714565586,0.10673877154713592
