,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05637124343505598,0.046629466494573175,0.09483617850078979,0.0609006675674655
1,3,0.0725523639763847,0.06154003402491563,0.11896215509614377,0.07858523618402907
2,6,0.0811849417417583,0.06924589253055337,0.1318032229505706,0.08788086328496837
3,9,0.08720618943233605,0.07443986294205968,0.14086273048871129,0.09403355373456458
4,12,0.09120397951282165,0.07768231009942941,0.14629820848375774,0.09781918615319354
5,15,0.09343827762619547,0.08000656792125241,0.15030803435964663,0.10077190317555271
6,18,0.0954171222497843,0.08144032275534582,0.15291483791852914,0.10247151700801081
7,21,0.09660985179656874,0.0827060970702439,0.15491498286658914,0.10391150269333188
8,24,0.09764892873994509,0.0834587967052889,0.1564619306471276,0.10488143253904608
9,27,0.09868943069318128,0.08421349434963343,0.15726889299461427,0.10557560667090954
10,30,0.09910221029498681,0.08464533608914952,0.1582788280217619,0.10616029271980247
11,33,0.0996296750160336,0.0852671764180277,0.1587812910265503,0.10679828995229433
12,36,0.09996768514110639,0.08555615096038074,0.1590568173263966,0.10713443512719564
13,39,0.10001405098508374,0.08572720723625435,0.15938552265214223,0.10739801074643368
14,42,0.10001070197643401,0.08588916599754104,0.15957053544566108,0.10756972104483588
15,45,0.10057622385915105,0.08635325695634086,0.15983896429519487,0.10796286408288415
16,48,0.10034146364659426,0.08636263132011411,0.15982683134822592,0.10803046268808592
17,51,0.10066600536324548,0.08664409007766113,0.1600458960540805,0.10831009442240683
18,54,0.10097980058111061,0.08680707120457645,0.16028384057000836,0.10847378416293081
19,57,0.10074120656090825,0.08653808238532407,0.16032257791555288,0.10824546786894776
20,60,0.10104551728308943,0.0867894726297782,0.16026590908246022,0.1083532641829847
21,63,0.10104996103885582,0.08688607623317371,0.16048947137568145,0.10852006882947554
22,66,0.10122960483970686,0.08695856712003526,0.16111187522546117,0.10870667114790045
23,69,0.10135853012173834,0.08691267991746783,0.16090361072552273,0.10866043894209317
24,72,0.10170567210752944,0.08709974893330344,0.16083343023310273,0.10859191508699463
25,75,0.1012887985893469,0.08704001416834523,0.16084225447042813,0.1087798455657123
26,78,0.10146923549338357,0.08707431197230474,0.16127734797162996,0.1089532111967246
27,81,0.10153927666693555,0.08709470674918214,0.16127870588528856,0.10889019781273288
28,84,0.10124237706849926,0.08718697087959108,0.16133183637158985,0.10898143819677801
29,87,0.1016118618033738,0.08722406300912526,0.1615915445906746,0.10907690050712777
30,90,0.10151898171029183,0.08720600116450798,0.16133268767734682,0.1089425272736195
31,93,0.10147773839060438,0.08722407463734164,0.16153945248118215,0.10904243757462345
32,96,0.10157906972228772,0.08711298599025627,0.1614003163810716,0.1089250073910875
33,99,0.10147587967225674,0.08716999240059971,0.1613814730045981,0.1089318063392776
34,Final,0.10147587967225674,0.08716999240059971,0.1613814730045981,0.1089318063392776
