,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05709253438833545,0.04767999484093459,0.09450447143403994,0.06148739335790881
1,3,0.07372718833535294,0.06255498927177357,0.12050834187955327,0.0796709180441714
2,6,0.0820277686662375,0.06991167498624627,0.13271794475917043,0.08853187256455837
3,9,0.08749092145172557,0.074598162636912,0.14079697141296468,0.09416388694506123
4,12,0.09113737417114755,0.07808006403756959,0.14599688968154348,0.09812689528634432
5,15,0.09400160848128902,0.08030980082036462,0.14965485827154973,0.10062219578952843
6,18,0.09491340492805539,0.08144003673195209,0.15153194817469887,0.10221189883589157
7,21,0.09649578824894345,0.08268406172573721,0.15375623953588774,0.10356369528716751
8,24,0.09730251228752965,0.08360131127400783,0.15519774692265223,0.1047817582781009
9,27,0.09844091608502128,0.08441821290042473,0.15606415939770965,0.10553185664681705
10,30,0.0985167067982886,0.08474158531684557,0.15669273486753477,0.10599737910304464
11,33,0.09860928419528779,0.08502359770188195,0.15749365272533203,0.10656208346039285
12,36,0.09906350533564989,0.08538874707021751,0.1575418193801304,0.10676005402073462
13,39,0.09922226649339727,0.08556074627515499,0.1577195260021904,0.10693824224466818
14,42,0.09931273326782779,0.08590753959707596,0.158196784379518,0.10739850005559998
15,45,0.09999658101046748,0.08611264010768056,0.1587249299442887,0.1075409801765006
16,48,0.100002988546781,0.08622508251100666,0.15868496637891952,0.10764446427349054
17,51,0.10024500558762627,0.08648092281970401,0.15880958911014337,0.1078923429663192
18,54,0.10007930248334576,0.08641877446947809,0.15899349003303528,0.10794659876870666
19,57,0.10054421272797251,0.08675225314658011,0.15935217434568158,0.10818198535810394
20,60,0.10019522151137447,0.08660237032141402,0.15946207897732223,0.10826878619684119
21,63,0.1005002166012282,0.08664288425963794,0.15971490675332167,0.10827057809117446
22,66,0.10034501869165882,0.08666372764737708,0.15907543040888708,0.10812624487552278
23,69,0.10104406807490261,0.08674308591039843,0.15978383535154375,0.10821590403436984
24,72,0.1005069820378327,0.08656260072453902,0.15945257251561493,0.10812775947530558
25,75,0.1006083092541623,0.08677515252809045,0.15980538479837156,0.1083284880395824
26,78,0.10035894925843267,0.0865335732761577,0.1598354754375287,0.10823979562019645
27,81,0.10042675192918323,0.08677885960051071,0.15963005449010545,0.10836259745787943
28,84,0.10071127668501084,0.08674307241707899,0.15985250889361258,0.10835773328162306
29,87,0.10066720148043674,0.08683435272469447,0.16020456918781,0.10856156711188619
30,90,0.10059147552384429,0.08666331364165933,0.1596948487090726,0.10829529449330894
31,93,0.10150654545915187,0.08722890974289754,0.1599945739520292,0.10861280289139745
32,96,0.10112144759854466,0.0869606592802625,0.15960333488178635,0.10840005568254779
33,99,0.1009029011307422,0.0870956109668009,0.15945946334620253,0.10855771419686394
34,Final,0.1009029011307422,0.0870956109668009,0.15945946334620253,0.10855771419686394
