,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05951296642189674,0.04989401542926952,0.09660998543935613,0.06349096227861414
1,3,0.07559358598585486,0.06491694395783683,0.1226186541024403,0.08209968687595323
2,6,0.08475426293781099,0.07261687500151613,0.13700520961677173,0.09181744865099055
3,9,0.09030257312207943,0.07774575247201819,0.14544668675912623,0.09791612204087777
4,12,0.09437186943136598,0.08086275606533419,0.15022223325840037,0.101284393889716
5,15,0.09576910550624976,0.08239405741057575,0.15345546829000672,0.10345826269881216
6,18,0.09765220228464848,0.08370731038472558,0.15523224960674267,0.10471070217263785
7,21,0.09817055540450051,0.08452356521091604,0.15628952774520524,0.10570404185649761
8,24,0.09835467859467191,0.08478384148796007,0.1572750038441903,0.10625624189781929
9,27,0.09922849782873956,0.08527066672937196,0.15753335718091363,0.10658669155206218
10,30,0.09938798578958022,0.08574356070855907,0.15830609769081766,0.10720570270739593
11,33,0.09982219077889098,0.08608453949140035,0.15871317478852975,0.1075328300692465
12,36,0.0996664931282483,0.08587872909902147,0.15900305591601807,0.10752489669822991
13,39,0.09995152760410954,0.08619934496842252,0.1586691999567733,0.10761914305231157
14,42,0.10014991186611699,0.0864712846658091,0.15888871405296626,0.10779056709081107
15,45,0.09970137992850149,0.08637633894781281,0.1595352558574944,0.10809182097841517
16,48,0.10013724328993054,0.08636190562476105,0.15955698317085365,0.10792557373174955
17,51,0.1001526721580626,0.0864880402886983,0.15975155859486395,0.10807337285662624
18,54,0.10000615697732258,0.08660453866280568,0.15934799663619992,0.10812603422302633
19,57,0.10004087963860654,0.08670113572544508,0.1593991460307535,0.10825657343917497
20,60,0.10016938014780376,0.0866536841710669,0.1595872682469315,0.1081315273767144
21,63,0.10003834688732904,0.08666227741072205,0.15948097019420773,0.10825052257703695
22,66,0.10040076549777859,0.08665820550058376,0.1590212981171139,0.10790421332677283
23,69,0.10032635043987521,0.08688742472941356,0.15973281300541847,0.10836691887903745
24,72,0.10059738320429581,0.08691963819814537,0.15944025507125067,0.10828923194677606
25,75,0.10062188869620994,0.08699566569715558,0.15943982190871192,0.1083355600138723
26,78,0.10118823404945484,0.0871907145329834,0.1596928731547625,0.10847073019116685
27,81,0.10102530078360626,0.0869855997198767,0.15971054702294438,0.10832429264106302
28,84,0.10085400688615777,0.08714695718153384,0.16008954092275451,0.10861784880131725
29,87,0.10049350405262024,0.08693248101035808,0.15976810366607247,0.1084334085307054
30,90,0.10086972493269894,0.08713855747084714,0.1599422105910111,0.1085086785647997
31,93,0.10049453428772588,0.08702616055347479,0.15981989801878005,0.10857465319091203
32,96,0.10039157963296007,0.08673009039673557,0.1598909020310373,0.10834370099416946
33,99,0.10050350425094465,0.08686579157943239,0.15929414232497652,0.1081876373939137
34,Final,0.10050350425094465,0.08686579157943239,0.15929414232497652,0.1081876373939137
