,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05824721531290542,0.049063248104328154,0.09568076719708815,0.06281540675348099
1,3,0.07343296768443995,0.062294822761804265,0.1198527983279109,0.07925487353998005
2,6,0.08225136530247873,0.07013717891812639,0.1331802065198038,0.08868986927979527
3,9,0.08731806240736367,0.07485576910286176,0.14222535371625497,0.09489319240784862
4,12,0.09140391665337277,0.07805209648890041,0.1473384711801317,0.09845206441837494
5,15,0.09379489909048971,0.08029961043104474,0.15060712650831876,0.1009900407555865
6,18,0.09512472775904524,0.08158682844838218,0.1523627986327158,0.10239821384764874
7,21,0.09585362659629582,0.08217270884210195,0.15420897573903475,0.10338618655827866
8,24,0.09664620746680787,0.08297014680110394,0.15543196241133764,0.10432784957434708
9,27,0.09762220654625743,0.08362455604438228,0.1559841878010299,0.10491002777595901
10,30,0.09808789663293735,0.0841479485333991,0.15708123248348488,0.10558741094105907
11,33,0.09805454145059944,0.08412564302903991,0.1573043312808508,0.10571726901300595
12,36,0.09843834175565337,0.08456850149357646,0.15768373695521304,0.10609080495106499
13,39,0.09846360248160214,0.0847219134658752,0.1574657316202313,0.10626132640436275
14,42,0.09903904387232414,0.08499651923513322,0.15785416690319856,0.1064541543078783
15,45,0.0992785515313724,0.08530102299095772,0.15859472404982994,0.10700299415331668
16,48,0.09925657827260344,0.08518040838078388,0.15801241779922826,0.10664986186211348
17,51,0.09913870015732303,0.08530688268681934,0.15875585325194613,0.10705839760286426
18,54,0.09954062792131134,0.08543956136200498,0.15910439884310412,0.10718406340678745
19,57,0.09942260080902314,0.08560141429200992,0.15859570935132788,0.10722277584488632
20,60,0.09960709460956739,0.085552336568699,0.15911640391405416,0.10728237289707684
21,63,0.09964810639783026,0.0857245271720958,0.1591313091144965,0.10744579483892569
22,66,0.09995342577450043,0.08596768537021882,0.15974826247056428,0.10775109355219673
23,69,0.0996764161568235,0.08590430955364771,0.15901471821778065,0.1075904435451182
24,72,0.09979710734272605,0.08589874842509346,0.1596047741945353,0.10773596913159542
25,75,0.09994161794424021,0.08623829975054663,0.15945217951259497,0.10797897194178765
26,78,0.10011027459017127,0.08633181954253928,0.15953087086915174,0.10802928280745241
27,81,0.10027670938675147,0.08617757445819017,0.15923655198616551,0.10770629853377935
28,84,0.10042798031493261,0.08629989826209952,0.1592053343230804,0.1077964895919634
29,87,0.10050839963924114,0.08637213053499111,0.15958703179733552,0.1079498900828775
30,90,0.10019252673065157,0.08624163712278682,0.15957894852023558,0.10790148502642138
31,93,0.10048449267440637,0.08627970993890033,0.15941337635651673,0.10776341376168629
32,96,0.1001852814551561,0.08632800959672926,0.1602717143062164,0.10826019140490466
33,99,0.10012671499989362,0.0862193024383905,0.15977679984877433,0.1079845608822959
34,Final,0.10012671499989362,0.0862193024383905,0.15977679984877433,0.1079845608822959
