,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.060569187990692136,0.050862341729468144,0.10058316867577215,0.06554464386566632
1,3,0.07940867747154767,0.06749532824552315,0.1291832093172433,0.08574114737860408
2,6,0.08870977153735468,0.07557525309357717,0.1422905092581161,0.0952667131571033
3,9,0.09387685944654768,0.08004713582410956,0.14866561967433548,0.10008539855319451
4,12,0.0958811864436548,0.08191873999758953,0.15250205087150726,0.10250553481401206
5,15,0.09708196141544591,0.08292590852892465,0.15463735439287146,0.10391851611509981
6,18,0.09814543577249413,0.08386578008685781,0.15596666715964255,0.10488040358630293
7,21,0.09874152530696315,0.08439202059637212,0.15617248795951724,0.1052542805112903
8,24,0.09904476171119986,0.08489147012182334,0.15713305888662835,0.10596772087906194
9,27,0.09933397991666014,0.0852764365020627,0.1575979114280791,0.1063536692720204
10,30,0.09968313990543277,0.08569625018630778,0.1577919947299891,0.10676992891623481
11,33,0.09959737295547137,0.08582505015178812,0.15754783964115082,0.10686141655089074
12,36,0.09965536242331699,0.08565929835239344,0.15781253252592398,0.10678047674348118
13,39,0.0998793008011502,0.08588321897955728,0.15866546164200052,0.10726011717058265
14,42,0.09995014963477693,0.08605347093372148,0.15817676942212638,0.10716685353496874
15,45,0.10016388906079764,0.08616513240547184,0.15826060789723082,0.1072854286401108
16,48,0.1001796526930707,0.08619761857976353,0.15841312062196647,0.10733424497534506
17,51,0.10027594464461892,0.08634646732670251,0.158835480065369,0.10751957851126967
18,54,0.09976297806099904,0.08585910203952184,0.15829310554708773,0.10716440398369556
19,57,0.09982534620325018,0.0863060979321026,0.1587030059950069,0.10768060306637929
20,60,0.10017733407664155,0.08641923672500872,0.1586245560849587,0.10772128875487902
21,63,0.10056141885297226,0.08641526599151547,0.15870547972002855,0.10751955121270308
22,66,0.10057204783081777,0.08660863820914612,0.15907225681460682,0.10786247647094198
23,69,0.10043867771757939,0.08656118991007732,0.1593506988439422,0.10792282129281162
24,72,0.10044543220078647,0.08653124322317769,0.1589025136156274,0.10776816398513497
25,75,0.10068250302486952,0.08648469478067279,0.15917933863148134,0.10773664072263728
26,78,0.10063989311914243,0.08664325097565823,0.15956464544261398,0.10800861154544622
27,81,0.10055099072572929,0.0864825196089058,0.15918530516491283,0.1077677486959891
28,84,0.10036866310549271,0.08654751927365442,0.15898136155044765,0.1077753508572754
29,87,0.10063603582915817,0.08650524588018851,0.15922773318668554,0.10772916453289148
30,90,0.10047209795757257,0.08655580912087207,0.15908103635790471,0.10787736681322874
31,93,0.10026197607957556,0.08652487853617656,0.1592355389113721,0.10793163876824412
32,96,0.10029764479632804,0.08646848610077891,0.15899699467860046,0.10782419567750333
33,99,0.10045812677773856,0.08636140155464232,0.15940467337507191,0.10775326244834572
34,Final,0.10045812677773856,0.08636140155464232,0.15940467337507191,0.10775326244834572
